,phrase,label,sentiment,subjectivity,language,count
the Pacific Ocean,the Pacific Ocean,LOC,0.00755668934240363,0.28413123582766436,en,14
Mexicos,Mexicos,GPE,-0.04976190476190478,0.2497619047619047,en,14
NEW YORK,NEW YORK,GPE,0.025637497423211704,0.476259534116677,en,14
Rio Grande,Rio Grande,GPE,0.004087301587301592,0.3553835978835979,en,14
Chinas,Chinas,GPE,0.07634920634920632,0.3434325396825396,en,14
South Korea,South Korea,GPE,0.016655844155844157,0.1931385281385281,en,14
Phoenix,Phoenix,GPE,0.1603486394557823,0.47703514739229025,en,14
Madrid,Madrid,GPE,-0.11410256410256411,0.17435897435897438,en,13
Melbourne,Melbourne,GPE,0.2016025641025641,0.5724358974358974,en,13
Bangladesh,Bangladesh,GPE,-0.08015151515151515,0.2902214452214452,en,13
Chile,Chile,GPE,0.024999999999999998,0.25833333333333336,en,13
the Pacific Northwest,the Pacific Northwest,LOC,-0.009061771561771563,0.48169580419580416,en,13
U.S,U.S,GPE,0.004729344729344729,0.24099715099715102,en,13
Manila,Manila,GPE,-0.08776709401709402,0.4106837606837607,en,13
Iran,Iran,GPE,0.030361305361305355,0.19586247086247083,en,13
Marrakech,Marrakech,GPE,-0.04157051282051283,0.34448717948717955,en,13
New Mexico,New Mexico,GPE,0.08129734848484849,0.4175768097643098,en,12
LONDON,LONDON,GPE,0.16320075757575755,0.41684974747474746,en,12
the Leeward Islands,the Leeward Islands,LOC,0.029616477272727284,0.42618686868686867,en,12
Fujian province,Fujian province,GPE,0.04155092592592593,0.3192129629629629,en,12
the Gulf Coast,the Gulf Coast,LOC,-0.08667328042328043,0.4636574074074074,en,12
Kenya,Kenya,GPE,0.0932464526214526,0.2590413059163059,en,12
South,South,LOC,-0.036666666666666674,0.17,en,12
Montana,Montana,GPE,-0.011180555555555555,0.06499999999999999,en,12
Scandinavia,Scandinavia,LOC,0.010972222222222225,0.2980555555555555,en,12
Hispaniola,Hispaniola,GPE,-0.07222222222222223,0.4138888888888889,en,12
Rabat,Rabat,GPE,-0.03303030303030304,0.37939393939393945,en,11
Thailand,Thailand,GPE,-0.12272727272727274,0.34090909090909094,en,11
Miami,Miami,GPE,-0.054242424242424245,0.13181818181818183,en,11
WASHINGTON,WASHINGTON,GPE,0.061969696969696966,0.3461616161616161,en,11
Antarctic,Antarctic,LOC,-0.12451373236497204,0.39690708740295527,en,11
Big Island,Big Island,LOC,-0.06911616161616162,0.18138888888888888,en,11
Sputnik,Sputnik,GPE,0.0762878787878788,0.40401515151515155,en,11
North Korea,North Korea,GPE,-0.02143939393939394,0.24568181818181814,en,11
Delaware,Delaware,GPE,0.01672176308539945,0.5096280991735537,en,11
Maui County,Maui County,GPE,-0.007713498622589532,0.22424242424242424,en,11
Herat,Herat,GPE,0.0035353535353535377,0.20732323232323235,en,11
Illinois,Illinois,GPE,0.049220779220779234,0.16777056277056276,en,11
Dominican Republic,Dominican Republic,GPE,-0.031818181818181815,0.19090909090909092,en,11
NYC,NYC,GPE,-0.12293388429752067,0.3296143250688705,en,11
Sri Lanka,Sri Lanka,GPE,-0.027272727272727285,0.3946969696969697,en,11
Kiev,Kiev,GPE,0.3104166666666667,0.4106944444444444,en,10
FORT LAUDERDALE,FORT LAUDERDALE,GPE,-0.02,0.29000000000000004,en,10
Palm Springs,Palm Springs,GPE,-0.10499999999999998,0.24208333333333334,en,10
Emerald Isle,Emerald Isle,LOC,0.019074074074074066,0.4564814814814815,en,10
Algarve,Algarve,GPE,0.06716810966810967,0.32511904761904764,en,10
ORLANDO,ORLANDO,GPE,0.012436363636363634,0.38265454545454547,en,10
Missouri,Missouri,GPE,0.03874999999999999,0.21875,en,10
the West Coast,the West Coast,LOC,-0.11875,0.31,en,10
North America,North America,LOC,0.12777525252525251,0.42095454545454547,en,10
Switzerland,Switzerland,GPE,0.08331709956709957,0.38446969696969696,en,10
Gulf of Mexico,Gulf of Mexico,LOC,0.020624999999999998,0.26,en,10
Cuba,Cuba,GPE,-2.0833333333329304e-05,0.3874166666666667,en,10
Evros,Evros,GPE,-0.08769841269841269,0.2497619047619048,en,10
Malawi,Malawi,GPE,0.3603174603174603,0.6326719576719576,en,9
New Delhi,New Delhi,GPE,0.08937890812890813,0.42421937630270967,en,9
Ontario,Ontario,GPE,0.10884038800705466,0.2609347442680776,en,9
Delhi,Delhi,GPE,0.06195586820586821,0.4368215889049223,en,9
Black Sea,Black Sea,LOC,-0.1855555555555555,0.3524074074074075,en,9
Gulf,Gulf,LOC,0.05385802469135803,0.2919753086419753,en,9
Canary Islands,Canary Islands,LOC,0.08255180776014111,0.4351895943562611,en,9
New Jersey,New Jersey,GPE,0.053051547218213875,0.47172238255571586,en,9
Macau,Macau,GPE,-0.1333641975308642,0.259510582010582,en,9
Daniel,Daniel,GPE,-0.07319958847736625,0.23392489711934156,en,9
Finland,Finland,GPE,-0.0041358024691358075,0.43072530864197534,en,9
Marrakesh,Marrakesh,GPE,-0.020857583774250437,0.339102733686067,en,9
Athens,Athens,GPE,-0.019907407407407405,0.3226851851851852,en,9
TOKYO,TOKYO,GPE,0.05555555555555555,0.22925925925925927,en,9
Manitoba,Manitoba,GPE,0.01247795414462082,0.30736331569664904,en,9
Arctic,Arctic,LOC,-0.10555555555555556,0.3277777777777778,en,9
glacial lake,glacial lake,LOC,-0.12740740740740739,0.2588888888888889,en,9
Mount Etna,Mount Etna,LOC,0.020370370370370372,0.46851851851851856,en,9
Sicily,Sicily,GPE,-0.07037037037037036,0.34444444444444444,en,9
South Sudan,South Sudan,GPE,0.09793650793650793,0.6310229276895943,en,9
London,London,GPE,0.016182659932659924,0.23627946127946128,en,9
MIAMI,MIAMI,GPE,-0.08367187499999999,0.449375,en,8
Floridas,Floridas,GPE,-0.09458333333333332,0.625,en,8
COPENHAGEN,COPENHAGEN,GPE,0.014583333333333327,0.3208333333333333,en,8
Libyas,Libyas,GPE,0.03958333333333333,0.46640624999999997,en,8
Maui island,Maui island,LOC,-0.12194444444444445,0.12388888888888888,en,8
Himalayas,Himalayas,GPE,-0.14975378787878788,0.19450126262626263,en,8
Algeria,Algeria,GPE,-0.050397727272727275,0.4622348484848485,en,8
Ohio,Ohio,GPE,-0.005729166666666671,0.4876736111111111,en,8
Netherlands,Netherlands,GPE,0.18450520833333334,0.25651041666666663,en,8
Amazon,Amazon,LOC,0.03977272727272727,0.6534090909090909,en,8
Attleboro,Attleboro,GPE,0.09166666666666667,0.375,en,8
Pacific Ocean,Pacific Ocean,LOC,0.04609375,0.3401041666666667,en,8
Sri Lanka's,Sri Lanka's,GPE,0.040624999999999994,0.41354166666666664,en,8
Western Australia,Western Australia,LOC,0.059226190476190474,0.2726190476190476,en,8
New Brunswick,New Brunswick,GPE,0.06237689393939393,0.36340909090909096,en,8
the Canary Islands,the Canary Islands,LOC,0.17937499999999998,0.29229166666666667,en,8
Wisconsin,Wisconsin,GPE,0.06122023809523809,0.2788095238095238,en,8
Punjab,Punjab,GPE,-0.17142857142857143,0.36547619047619045,en,7
South Africa's,South Africa's,GPE,-0.08273809523809524,0.22321428571428573,en,7
Midwest,Midwest,LOC,0.06874999999999999,0.28282312925170067,en,7
Catania,Catania,GPE,-0.04285714285714285,0.4166666666666667,en,7
Alabama,Alabama,GPE,0.10138528138528138,0.21916125541125542,en,7
CAIRO,CAIRO,GPE,-0.22404761904761908,0.49894841269841267,en,7
Istanbul,Istanbul,GPE,-0.07857142857142858,0.19285714285714287,en,7
Jacksonville,Jacksonville,GPE,0.0,0.0,en,7
MOSCOW,MOSCOW,GPE,-0.023214285714285715,0.08392857142857144,en,7
mudslides,mudslides,GPE,0.10345238095238095,0.3372222222222222,en,7
Perth,Perth,GPE,0.011564625850340135,0.36360544217687074,en,7
Uttarakhand,Uttarakhand,GPE,-0.32842712842712846,0.48275613275613277,en,7
D.C.,D.C.,GPE,0.03810296846011131,0.36570037105751396,en,7
Pradesh,Pradesh,GPE,-0.050198412698412694,0.27123015873015877,en,7
Castelo Branco,Castelo Branco,LOC,0.18511904761904763,0.3880952380952381,en,7
Saudi Arabia,Saudi Arabia,GPE,0.05429035250463822,0.2137909709338281,en,7
West Coast,West Coast,LOC,0.09999999999999999,0.08571428571428573,en,7
Tennessee,Tennessee,GPE,0.1388311688311688,0.616103896103896,en,7
Himachal,Himachal,GPE,-0.043849206349206346,0.1950396825396825,en,7
Toronto,Toronto,GPE,-0.05714285714285715,0.10317460317460317,en,7
Ottawa,Ottawa,GPE,-0.008730158730158736,0.21825396825396823,en,7
Indonesia,Indonesia,GPE,0.11961451247165533,0.17800453514739228,en,7
Delhi-NCR,Delhi-NCR,GPE,0.2037457912457912,0.48733164983164984,en,6
Austria,Austria,GPE,0.1228968253968254,0.3973412698412699,en,6
River Benue,River Benue,LOC,-0.032986111111111105,0.36562500000000003,en,6
Tennant Creek,Tennant Creek,GPE,0.06145833333333336,0.5097222222222222,en,6
GUATEMALA CITY,GUATEMALA CITY,GPE,0.009523809523809526,0.1099206349206349,en,6
New Orleans,New Orleans,GPE,0.13335738335738334,0.49037999037999036,en,6
SINGAPORE,SINGAPORE,GPE,0.03333333333333333,0.5611111111111111,en,6
ISTANBUL,ISTANBUL,GPE,-0.09236111111111112,0.24930555555555556,en,6
Estonia,Estonia,GPE,0.03939393939393939,0.3007575757575757,en,6
Hebei province,Hebei province,GPE,-0.225,0.19305555555555556,en,6
North America's,North America's,LOC,0.11047979797979797,0.4497474747474748,en,6
Pune,Pune,GPE,-0.008333333333333337,0.2833333333333333,en,6
east coast,east coast,LOC,0.08383838383838384,0.6285353535353535,en,6
the Arabian Sea,the Arabian Sea,LOC,-0.06363636363636364,0.6462121212121211,en,6
SANTO DOMINGO,SANTO DOMINGO,GPE,-0.041666666666666664,0.2833333333333334,en,6
Mount Lauvhøe,Mount Lauvhøe,LOC,0.07926767676767676,0.2612626262626263,en,6
the United Kingdom,the United Kingdom,GPE,0.05969907407407407,0.3279166666666667,en,6
Punjab province,Punjab province,GPE,-0.0625,0.1875,en,6
New Hampshire,New Hampshire,GPE,0.032323232323232316,0.32110389610389606,en,6
the Black Sea,the Black Sea,LOC,0.04931397306397308,0.4915867003367003,en,6
Taal Volcano,Taal Volcano,LOC,0.015625,0.2111111111111111,en,6
Egypt,Egypt,GPE,0.0005303030303030337,0.21593434343434345,en,6
TAIPEI,TAIPEI,GPE,0.26796296296296296,0.41796296296296304,en,6
Baja California Peninsula,Baja California Peninsula,LOC,0.026666666666666672,0.20444444444444443,en,6
SAN DIEGO,SAN DIEGO,GPE,-0.026250000000000013,0.35888888888888887,en,6
Brooklyn,Brooklyn,GPE,-0.09360269360269362,0.5007996632996633,en,6
Arabian Sea,Arabian Sea,LOC,0.01679292929292929,0.21893939393939396,en,6
Karnataka,Karnataka,GPE,-0.05185185185185185,0.20750000000000002,en,6
MADRID,MADRID,GPE,-0.03333333333333333,0.3166666666666667,en,6
Napoli,Napoli,GPE,0.11018518518518516,0.2898148148148148,en,6
Panama City,Panama City,GPE,-0.019907407407407405,0.20370370370370372,en,6
Maricopa County,Maricopa County,GPE,-0.09999999999999998,0.12916666666666668,en,6
Cape Cod,Cape Cod,GPE,0.054949494949494936,0.6251010101010102,en,6
Alexandroupolis,Alexandroupolis,GPE,0.04965277777777779,0.19166666666666665,en,6
Orange County,Orange County,GPE,-0.1527777777777778,0.5861111111111111,en,6
CATHEDRAL CITY,CATHEDRAL CITY,GPE,0.06133116883116883,0.2880808080808081,en,6
Hollywood,Hollywood,GPE,0.0,0.65,en,6
Gujarat,Gujarat,GPE,0.034814814814814805,0.3755555555555556,en,6
Iowa,Iowa,GPE,-0.075,0.3458333333333334,en,6
NAIROBI,NAIROBI,GPE,0.038657407407407404,0.36180555555555555,en,6
Orlando,Orlando,GPE,0.156875,0.37833333333333335,en,6
the Atlantic Coast,the Atlantic Coast,LOC,0.3125,0.4375,en,6
PANAMA CITY,PANAMA CITY,GPE,-0.03794191919191919,0.44829545454545466,en,6
Osoyoos,Osoyoos,GPE,-0.09645833333333333,0.216875,en,6
MEXICO CITY,MEXICO CITY,GPE,-0.05449074074074075,0.5212962962962963,en,6
Volos,Volos,GPE,0.02916666666666667,0.1553240740740741,en,6
Venice,Venice,GPE,-0.043452380952380944,0.1886904761904762,en,6
Atlanta,Atlanta,GPE,0.03953222703222704,0.2004028379028379,en,6
the North Atlantic,the North Atlantic,LOC,0.21029040404040403,0.6810606060606061,en,6
Guwahati,Guwahati,GPE,-0.14638888888888887,0.2447222222222222,en,6
Philadelphia,Philadelphia,GPE,0.1437109187109187,0.4811087061087062,en,6
Hebei,Hebei,GPE,0.05347222222222222,0.2923611111111111,en,6
Pennsylvania,Pennsylvania,GPE,-0.010366762866762866,0.22777657527657527,en,6
Yemen,Yemen,GPE,-0.009090909090909092,0.40858585858585866,en,6
PETERSBURG,PETERSBURG,GPE,0.0,0.5,en,6
Toukrah,Toukrah,GPE,0.09999999999999999,0.30694444444444446,en,6
eastern Canada,eastern Canada,LOC,-0.11655303030303028,0.6269065656565657,en,6
West,West,LOC,-0.060416666666666674,0.4381944444444445,en,6
earth,earth,LOC,-0.12108585858585857,0.4671212121212121,en,6
the Northern Hemisphere,the Northern Hemisphere,LOC,-0.07499999999999998,0.3244444444444444,en,5
Heilongjiang,Heilongjiang,GPE,0.08,0.21916666666666665,en,5
Tampa,Tampa,GPE,0.058750000000000004,0.17,en,5
Chicago,Chicago,GPE,0.10611111111111109,0.3372222222222222,en,5
Romania,Romania,GPE,-0.0075000000000000015,0.21916666666666668,en,5
Tallahassee,Tallahassee,GPE,0.08463636363636363,0.252,en,5
MANILA,MANILA,GPE,-0.028333333333333332,0.2666666666666667,en,5
Dublin,Dublin,GPE,0.0023809523809523807,0.1517460317460317,en,5
the National Oceanic,the National Oceanic,LOC,0.06419913419913419,0.28427489177489174,en,5
the Tapajos river,the Tapajos river,LOC,0.0,0.8,en,5
Thessaly,Thessaly,GPE,-0.043333333333333335,0.23111111111111113,en,5
New Zealand's,New Zealand's,GPE,0.14805194805194805,0.40588744588744596,en,5
Victoria state,Victoria state,GPE,-0.12688888888888888,0.2922222222222222,en,5
UNICEF,UNICEF,GPE,-0.04376623376623377,0.5072077922077922,en,5
Croatia,Croatia,GPE,0.32,0.32,en,5
Tasmania,Tasmania,GPE,0.09000000000000001,0.51,en,5
Bolivia,Bolivia,GPE,0.0,0.09166666666666665,en,5
the Mediterranean Sea,the Mediterranean Sea,LOC,0.045666666666666654,0.5076666666666666,en,5
Detroit,Detroit,GPE,-0.11111111111111112,0.40861111111111115,en,5
the South Pacific,the South Pacific,LOC,0.06323809523809525,0.37647619047619046,en,5
Typhoon Doksuri,Typhoon Doksuri,GPE,-0.06999999999999999,0.12,en,5
Berlin,Berlin,GPE,0.10861111111111113,0.3905555555555555,en,5
Pacific Northwest,Pacific Northwest,LOC,0.012,0.10799999999999998,en,5
Singapore,Singapore,GPE,0.2333333333333333,0.36666666666666664,en,5
Bristol,Bristol,GPE,0.0,0.13333333333333333,en,5
El Paso,El Paso,GPE,0.1264935064935065,0.2268831168831169,en,5
Milan,Milan,GPE,0.06533333333333333,0.30414814814814817,en,5
USA,USA,GPE,0.0453030303030303,0.2837878787878788,en,5
ST.,ST.,GPE,0.0,0.5,en,5
Charleston,Charleston,GPE,0.2490909090909091,0.5769696969696969,en,5
Colorado,Colorado,GPE,0.3,0.62,en,5
Northern Europe,Northern Europe,LOC,-0.11000000000000001,0.3466666666666666,en,5
ROME,ROME,GPE,0.1925,0.32499999999999996,en,5
NSW,NSW,GPE,0.015238095238095236,0.24380952380952378,en,5
the Mid-Atlantic,the Mid-Atlantic,GPE,0.06666666666666665,0.3166666666666667,en,5
Kelowna,Kelowna,GPE,-0.25742857142857145,0.41014285714285714,en,5
NEW DELHI,NEW DELHI,GPE,-0.12978787878787879,0.2353737373737374,en,5
South America,South America,LOC,-0.002575757575757576,0.37196969696969695,en,5
Minnesota,Minnesota,GPE,0.0,0.02,en,5
San Diego County,San Diego County,GPE,0.06,0.18666666666666668,en,5
Türkiye,Türkiye,GPE,-0.07166666666666667,0.46388888888888885,en,5
Seattle,Seattle,GPE,0.019222222222222224,0.5961111111111111,en,5
SEOUL,SEOUL,GPE,0.075,0.225,en,5
Shulan,Shulan,GPE,0.1032142857142857,0.30892857142857144,en,5
Western Cape,Western Cape,LOC,-0.18416666666666665,0.2525,en,5
Brisbane,Brisbane,GPE,0.001333333333333333,0.14133333333333337,en,5
Kansas City,Kansas City,GPE,-0.08523809523809524,0.3295238095238095,en,5
Brussels,Brussels,GPE,0.14400000000000002,0.37533333333333335,en,5
South Asia,South Asia,LOC,-0.009999999999999992,0.48,en,5
Crimea,Crimea,LOC,-0.002976190476190475,0.3377380952380952,en,5
East,East,LOC,-0.040555555555555574,0.44222222222222224,en,5
Barbuda,Barbuda,GPE,-0.01,0.05,en,5
Congo,Congo,GPE,-0.31,0.30666666666666664,en,5
NJ,NJ,GPE,-0.13835227272727274,0.27272727272727276,en,5
